doc_id,section_nr,section,paragraph_nr,sentence_nr,sentence,country,data_year
netherlands_2013,8,Issues in national politics,1,4,"After it had become clear that the cabinet's own proposals would not find a majority in the upper house, CU, SGP and D66 took the initiative of re‐negotiating the proposals with the cabinet.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,1,5,They could supply the eight members of the upper house that the cabinet needed for a majority.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,1,6,"The agreement included reforms that would affect both those who owned their own home (by changing the conditions for the mortgage interest relief) and those in social housing (by increasing rents for those with a high income who live in social housing). In December, the upper house approved the proposals with a narrow majority of one vote.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,1,7,"Negotiations with D66 and GL (GreenLeft/GroenLinks) about grants for parents, student grants and the education budget in June did not lead to an agreement.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,1,8,The cabinet had to postpone its plans concerning student grants.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,1,9,"During the budget talks, the grants for parents were discussed again.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,10,The second political agreement was reached in October.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,11,The cabinet had sent a budget to the lower house without further negotiations.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,12,The budget included €6 billion in additional cuts that were required by the European Commission.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,13,The Netherlands would not meet the requirements of the Stability and Growth Pact and had a budget deficit of 3.3 per cent.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,14,The Commission allowed this as long as the Netherlands kept to the €6 billion in cuts.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,15,"As the opposition parties presented their alternative budget plans, it became clear that the cabinet's budget would not find a majority in the upper house.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,16,The cabinet invited all parliamentary parties to negotiations at the end of September.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,17,The PVV and SP refused to take part.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,18,Both had supported a vote of no‐confidence in the cabinet.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,19,"In addition to the coalition parties, the SGP, CU, D66, GL, CDA, 50+ and the Party for the Animals (Partij voor de Dieren, PvdD) were willing to participate.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,20,"The PvdD (which had also backed the vote of no‐confidence) was the first to leave the negotiations, followed by 50+, CDA and GL (in that order). On 11 October the coalition came to an agreement with the remaining three parties by meeting their wishes to a certain extent.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,21,"The parties agreed to increase education spending (as D66 wanted), reintroduce a number of environmental taxes (as D66 and CU desired) and reverse proposed cuts on subsidies for families (as CU and SGP proposed). As D66 had urged, a number of reforms of the labour market would be implemented quicker.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,2,22,"Additional funding was found in the budget by not adjusting public sector wages, subsidies or tax brackets to inflation levels.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,23,The third political agreement was realised in December.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,24,"The cabinet's plan to reform the pension system had reached the upper house a few months before, but was criticised by all opposition parties.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,25,"The cabinet started talks with the CU, SGP, D66, CDA, GL and the coalition parties.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,26,"Again, the coalition came to an agreement with the first three parties only.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,27,"The deal included €3 billion in spending cuts, specifically by limiting the percentage of income someone can save for retirement tax‐free.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,28,The cabinet also came to five agreements with interest groups.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,29,"A so‐called ‘social agreement’ between cabinet, trade union confederations and employers was reached in April.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,30,It concerned a modest reform of the labour market: it shortened unemployment benefit and liberalised contract termination laws.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,31,"The agreement about the budget in October implied an adaptation of the social agreement, which the most important trade union confederation, FNV, very reluctantly accepted.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,32,The cabinet came to two agreements about health care reforms.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,33,The first concerned long‐term care.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,34,"The cabinet, employers and trade unions, except for AbvaKabo (the largest public sector trade union), came to an agreement in April.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,35,Proposed cuts in the health care budget would be reversed to a certain extent and compensated by wage moderation for those working in the sector.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,36,"The second agreement concerned limiting the continuing growth of short‐term care costs: in August, employers in the health care sector and the cabinet came to an understanding.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,37,"An energy agreement was reached in July, signed by the cabinet and about 40 interest groups, including employers, trade union confederations and environmental organisations.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,38,It included concrete measures to extend the share of renewable energy.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,39,In August the cabinet came to an agreement about education with employers and trade unions.,Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,40,"The largest education trade union, Aob, opposed the agreement, which concerned measures to increase the number of qualified teachers.",Netherlands 2013,2013
netherlands_2013,8,Issues in national politics,3,41,"The combination of political agreements and agreements with interest groups led to a complicated situation: the cabinet is not assured of parliamentary support for its agreements with interest groups, while the FNV, which signed the social agreement, joined protests against the budget agreement.",Netherlands 2013,2013
netherlands_2013,9,Housing market agreement,1,1,The first political agreement was reached in February and concerned the housing market.,Netherlands 2013,2013
netherlands_2013,9,Housing market agreement,1,2,"After it had become clear that the cabinet's own proposals would not find a majority in the upper house, CU, SGP and D66 took the initiative of re‐negotiating the proposals with the cabinet.",Netherlands 2013,2013
netherlands_2013,9,Housing market agreement,1,3,They could supply the eight members of the upper house that the cabinet needed for a majority.,Netherlands 2013,2013
netherlands_2013,9,Housing market agreement,1,4,"The agreement included reforms that would affect both those who owned their own home (by changing the conditions for the mortgage interest relief) and those in social housing (by increasing rents for those with a high income who live in social housing). In December, the upper house approved the proposals with a narrow majority of one vote.",Netherlands 2013,2013
netherlands_2013,10,No education agreement,1,1,"Negotiations with D66 and GL (GreenLeft/GroenLinks) about grants for parents, student grants and the education budget in June did not lead to an agreement.",Netherlands 2013,2013
netherlands_2013,10,No education agreement,1,2,The cabinet had to postpone its plans concerning student grants.,Netherlands 2013,2013
netherlands_2013,10,No education agreement,1,3,"During the budget talks, the grants for parents were discussed again.",Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,1,The second political agreement was reached in October.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,2,The cabinet had sent a budget to the lower house without further negotiations.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,3,The budget included €6 billion in additional cuts that were required by the European Commission.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,4,The Netherlands would not meet the requirements of the Stability and Growth Pact and had a budget deficit of 3.3 per cent.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,5,The Commission allowed this as long as the Netherlands kept to the €6 billion in cuts.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,6,"As the opposition parties presented their alternative budget plans, it became clear that the cabinet's budget would not find a majority in the upper house.",Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,7,The cabinet invited all parliamentary parties to negotiations at the end of September.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,8,The PVV and SP refused to take part.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,9,Both had supported a vote of no‐confidence in the cabinet.,Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,10,"In addition to the coalition parties, the SGP, CU, D66, GL, CDA, 50+ and the Party for the Animals (Partij voor de Dieren, PvdD) were willing to participate.",Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,11,"The PvdD (which had also backed the vote of no‐confidence) was the first to leave the negotiations, followed by 50+, CDA and GL (in that order). On 11 October the coalition came to an agreement with the remaining three parties by meeting their wishes to a certain extent.",Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,12,"The parties agreed to increase education spending (as D66 wanted), reintroduce a number of environmental taxes (as D66 and CU desired) and reverse proposed cuts on subsidies for families (as CU and SGP proposed). As D66 had urged, a number of reforms of the labour market would be implemented quicker.",Netherlands 2013,2013
netherlands_2013,11,Budget agreement,1,13,"Additional funding was found in the budget by not adjusting public sector wages, subsidies or tax brackets to inflation levels.",Netherlands 2013,2013
netherlands_2013,12,Pension agreement,1,1,The third political agreement was realised in December.,Netherlands 2013,2013
netherlands_2013,12,Pension agreement,1,2,"The cabinet's plan to reform the pension system had reached the upper house a few months before, but was criticised by all opposition parties.",Netherlands 2013,2013
netherlands_2013,12,Pension agreement,1,3,"The cabinet started talks with the CU, SGP, D66, CDA, GL and the coalition parties.",Netherlands 2013,2013
netherlands_2013,12,Pension agreement,1,4,"Again, the coalition came to an agreement with the first three parties only.",Netherlands 2013,2013
netherlands_2013,12,Pension agreement,1,5,"The deal included €3 billion in spending cuts, specifically by limiting the percentage of income someone can save for retirement tax‐free.",Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,1,The cabinet also came to five agreements with interest groups.,Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,2,"A so‐called ‘social agreement’ between cabinet, trade union confederations and employers was reached in April.",Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,3,It concerned a modest reform of the labour market: it shortened unemployment benefit and liberalised contract termination laws.,Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,4,"The agreement about the budget in October implied an adaptation of the social agreement, which the most important trade union confederation, FNV, very reluctantly accepted.",Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,5,The cabinet came to two agreements about health care reforms.,Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,6,The first concerned long‐term care.,Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,7,"The cabinet, employers and trade unions, except for AbvaKabo (the largest public sector trade union), came to an agreement in April.",Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,8,Proposed cuts in the health care budget would be reversed to a certain extent and compensated by wage moderation for those working in the sector.,Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,9,"The second agreement concerned limiting the continuing growth of short‐term care costs: in August, employers in the health care sector and the cabinet came to an understanding.",Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,10,"An energy agreement was reached in July, signed by the cabinet and about 40 interest groups, including employers, trade union confederations and environmental organisations.",Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,11,It included concrete measures to extend the share of renewable energy.,Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,12,In August the cabinet came to an agreement about education with employers and trade unions.,Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,13,"The largest education trade union, Aob, opposed the agreement, which concerned measures to increase the number of qualified teachers.",Netherlands 2013,2013
netherlands_2013,13,Agreements with interest groups,1,14,"The combination of political agreements and agreements with interest groups led to a complicated situation: the cabinet is not assured of parliamentary support for its agreements with interest groups, while the FNV, which signed the social agreement, joined protests against the budget agreement.",Netherlands 2013,2013
netherlands_2013,14,Institutional changes,1,1,Parliament discussed two major institutional changes: a revision of the party finance law and the introduction of a referendum.,Netherlands 2013,2013
netherlands_2013,14,Institutional changes,1,2,"In the spring, the lower house accepted two parliamentary initiatives by MPs from PvdA, D66 and GL to introduce a consultative referendum (accepted in February) and a binding referendum (accepted in April). These referendums had to be initiated by citizens and had to concern legislation already approved by parliament.",Netherlands 2013,2013
netherlands_2013,14,Institutional changes,1,3,By the end of 2013 the upper house had not yet voted on the two laws.,Netherlands 2013,2013
netherlands_2013,14,Institutional changes,1,4,"The latter would also require a second reading as the initiative sought to change the constitution; for the consultative referendum, this procedure was not necessary.",Netherlands 2013,2013
netherlands_2013,14,Institutional changes,1,5,"On 5 March 2013, the upper house accepted the revised party finance law sponsored by the Minister of Home Affairs and Kingdom Relations held by PvdA. The lower house had adopted the new legislation in 2012. It includes more transparency requirements for donations and, for the first time, sanctions for non‐compliant parties.",Netherlands 2013,2013
netherlands_2013,14,Institutional changes,1,6,"In December, the Minister of the Interior and Kingdom Relations announced a change in the law that would also regulate the finances of the parties at the provincial and local level.",Netherlands 2013,2013
netherlands_2013,15,Referendum law,1,1,"In the spring, the lower house accepted two parliamentary initiatives by MPs from PvdA, D66 and GL to introduce a consultative referendum (accepted in February) and a binding referendum (accepted in April). These referendums had to be initiated by citizens and had to concern legislation already approved by parliament.",Netherlands 2013,2013
netherlands_2013,15,Referendum law,1,2,By the end of 2013 the upper house had not yet voted on the two laws.,Netherlands 2013,2013
netherlands_2013,15,Referendum law,1,3,"The latter would also require a second reading as the initiative sought to change the constitution; for the consultative referendum, this procedure was not necessary.",Netherlands 2013,2013
netherlands_2013,16,Party finance law,1,1,"On 5 March 2013, the upper house accepted the revised party finance law sponsored by the Minister of Home Affairs and Kingdom Relations held by PvdA. The lower house had adopted the new legislation in 2012. It includes more transparency requirements for donations and, for the first time, sanctions for non‐compliant parties.",Netherlands 2013,2013
netherlands_2013,16,Party finance law,1,2,"In December, the Minister of the Interior and Kingdom Relations announced a change in the law that would also regulate the finances of the parties at the provincial and local level.",Netherlands 2013,2013
netherlands_2014,1,Introduction,1,1,"The Rutte II cabinet had been installed in 2012, based on a coalition of the Liberal Party and the Labour Party, which between them had won a majority in the lower house of parliament (Tweede Kamer). Lacking the support of a majority in the upper house, the government effectively operated as a minority coalition, striking deals with opposition parties to ensure a majority in the Eerste Kamer.",Netherlands 2014,2014
netherlands_2014,1,Introduction,1,2,"In 2014, the cabinet was tested a number of times: the cabinet lost two members; support for",Netherlands 2014,2014
netherlands_2014,1,Introduction,2,3,"the government parties was tested in the European elections; the governing Labour Party lost two seats in the lower house due to an internal conflict; and finally, a major healthcare reform was vetoed in the Senate by dissenting members of government parties, bringing the cabinet to the brink of crisis.",Netherlands 2014,2014
netherlands_2014,2,Election report,1,1,"Elections for the EP were held in the Netherlands on May 22. With respect to European affairs, Dutch parties can be divided into four groups.",Netherlands 2014,2014
netherlands_2014,2,Election report,1,2,"The first group includes the social‐liberal D66 (Democrats 66/Democraten 66), the right‐wing conservative liberal VVD (Liberal Party/Volkspartij voor Vrijheid en Democratie) and the CDA (Christian‐Democratic Appeal/Christen‐Democratisch Appèl). They support European integration in general and the solution the European Commission pursued for the eurozone crisis in particular, including increased European oversight to enforce budgetary discipline and austerity measures in the Member States.",Netherlands 2014,2014
netherlands_2014,2,Election report,1,3,"For these parties, the completion of the internal market was a key priority.",Netherlands 2014,2014
netherlands_2014,2,Election report,2,4,"The second group, made up of the SP (Socialist Party/Socialistische Partij) and the PvdD (Party for the Animals/ Partij voor de Dieren), is critical of the current policies of the European Commission.",Netherlands 2014,2014
netherlands_2014,2,Election report,2,5,"They opposed the fiscal discipline enforced by the European Commission and the liberalisation of economic sectors, such as the energy sector.",Netherlands 2014,2014
netherlands_2014,2,Election report,3,6,"The third group, which includes the centre‐left social‐democratic PvdA (Labour Party/Partij van de Arbeid) and GL (GreenLeft/GroenLinks), endorsed further European economic integration but wanted the social‐economic policies of the Commission to focus more on social values.",Netherlands 2014,2014
netherlands_2014,2,Election report,3,7,"For these parties, combating unemployment was a key priority.",Netherlands 2014,2014
netherlands_2014,2,Election report,4,8,The final group consists of the PVV (Freedom Party/Partij voor de Vrijheid) and the combined list of the conservative protestant parties CU (ChristianUnion/ChristenUnie) and the Calvinist SGP (Political Reformed Party/Staatkundig Gereformeerde Partij). They want to restrict the European project to trade only.,Netherlands 2014,2014
netherlands_2014,2,Election report,4,9,The PVV has gone furthest and advocates a Dutch withdrawal from the European Union.,Netherlands 2014,2014
netherlands_2014,2,Election report,4,10,Much of the media campaign during the elections focused on the extreme positions of the PVV and their alliance with the French National Front.,Netherlands 2014,2014
netherlands_2014,2,Election report,4,11,"Both protestant parties were less radical in their policies, but criticised the ‘political haughtiness’ of the proposed integration of economic governance.",Netherlands 2014,2014
netherlands_2014,2,Election report,5,12,"The election results are shown in Table 1. The pro‐European D66 performed best in terms of votes, but because of an electoral alliance with the CU/SGP the Christian Democrats won the most seats.",Netherlands 2014,2014
netherlands_2014,2,Election report,5,13,"Compared to the 2009 European elections, the anti‐European PVV lost votes (and one seat), while the governing Liberal Party expanded its support slightly.",Netherlands 2014,2014
netherlands_2014,2,Election report,5,14,"Its national coalition partner, the Labour Party, lost a considerable number of votes, but kept its three seats due to an electoral alliance with GL. As a result, it did better than the Socialist Party, which had received slightly more votes but won only two seats.",Netherlands 2014,2014
netherlands_2014,2,Election report,5,15,"The animal advocacy Party for the Animals won its first seat in the EP, while the senior citizens’ party 50Plus came quite close.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",1,1,"Elections for the EP were held in the Netherlands on May 22. With respect to European affairs, Dutch parties can be divided into four groups.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",1,2,"The first group includes the social‐liberal D66 (Democrats 66/Democraten 66), the right‐wing conservative liberal VVD (Liberal Party/Volkspartij voor Vrijheid en Democratie) and the CDA (Christian‐Democratic Appeal/Christen‐Democratisch Appèl). They support European integration in general and the solution the European Commission pursued for the eurozone crisis in particular, including increased European oversight to enforce budgetary discipline and austerity measures in the Member States.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",1,3,"For these parties, the completion of the internal market was a key priority.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",2,4,"The second group, made up of the SP (Socialist Party/Socialistische Partij) and the PvdD (Party for the Animals/ Partij voor de Dieren), is critical of the current policies of the European Commission.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",2,5,"They opposed the fiscal discipline enforced by the European Commission and the liberalisation of economic sectors, such as the energy sector.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",3,6,"The third group, which includes the centre‐left social‐democratic PvdA (Labour Party/Partij van de Arbeid) and GL (GreenLeft/GroenLinks), endorsed further European economic integration but wanted the social‐economic policies of the Commission to focus more on social values.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",3,7,"For these parties, combating unemployment was a key priority.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",4,8,The final group consists of the PVV (Freedom Party/Partij voor de Vrijheid) and the combined list of the conservative protestant parties CU (ChristianUnion/ChristenUnie) and the Calvinist SGP (Political Reformed Party/Staatkundig Gereformeerde Partij). They want to restrict the European project to trade only.,Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",4,9,The PVV has gone furthest and advocates a Dutch withdrawal from the European Union.,Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",4,10,Much of the media campaign during the elections focused on the extreme positions of the PVV and their alliance with the French National Front.,Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",4,11,"Both protestant parties were less radical in their policies, but criticised the ‘political haughtiness’ of the proposed integration of economic governance.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",5,12,"The election results are shown in Table 1. The pro‐European D66 performed best in terms of votes, but because of an electoral alliance with the CU/SGP the Christian Democrats won the most seats.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",5,13,"Compared to the 2009 European elections, the anti‐European PVV lost votes (and one seat), while the governing Liberal Party expanded its support slightly.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",5,14,"Its national coalition partner, the Labour Party, lost a considerable number of votes, but kept its three seats due to an electoral alliance with GL. As a result, it did better than the Socialist Party, which had received slightly more votes but won only two seats.",Netherlands 2014,2014
netherlands_2014,3,"European Parliament election, May 2014",5,15,"The animal advocacy Party for the Animals won its first seat in the EP, while the senior citizens’ party 50Plus came quite close.",Netherlands 2014,2014
netherlands_2014,4,Cabinet report,1,1,"The cabinet lost two of its members in 2014. On 30 January, State Secretary for Finance Frans Weekers (VVD) resigned due to problems managing the revenue service and his weak defence of his position in the lower house.",Netherlands 2014,2014
netherlands_2014,4,Cabinet report,1,2,"On 4 February, he was replaced by Eric Wiebes (VVD). In September, the cabinet nominated Minister of Foreign Affairs Frans Timmermans (PvdA) for the new European Commission.",Netherlands 2014,2014
netherlands_2014,4,Cabinet report,1,3,"Timmermans acquired the portfolio of Better Regulation, Interinstitutional Relations, the Rule of Law and the Charter of Fundamental Rights, and also became the First Vice‐President.",Netherlands 2014,2014
netherlands_2014,4,Cabinet report,1,4,"He resigned from cabinet on 17 October, with his term as Commissioner beginning on 1 November.",Netherlands 2014,2014
netherlands_2014,4,Cabinet report,1,5,"He was replaced in government by Bert Koenders (PvdA), who had been Minister for Development Cooperation between 2007 and 2010 in the Balkenende IV cabinet.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,1,1,"Because the cabinet had to rely on support from other parties to pass legislation through the upper house, it often negotiated with opposition parties in the lower house for support for its proposals (see Issues in national politics). In 2014, the cabinet continued its cooperation with D66, the CU and SGP – the so‐called ‘constructive opposition’ or ‘C3’.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,2,2,"In 2014 a number of MPs broke away, and some were expelled from their parliamentary parties in the lower house.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,2,3,"On 20 March, Roland van Vliet left the parliamentary group of the PVV. He disagreed with the statements made by party leader Geert Wilders, who after the municipal elections of March 2014 called for ‘fewer Moroccans’ in the Netherlands.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,2,4,"Van Vliet remained in parliament as an independent MP. Partly for the same reason, a day later his colleague Joram van Klaveren resigned.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,2,5,"On 15 April, Van Klaveren formed a parliamentary group with Louis Bontes, who had been expelled from the parliamentary group of the PVV in the autumn of 2013. On 28 May, the two founded the party VNL (VoorNederland/In Favour of the Netherlands) – a classic liberal party, which aimed for a radical reduction of the tax burden and the restoration of the sovereignty of the Netherlands.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,3,6,"The conflicts within the pensioners’ party 50Plus, which had become manifest in 2013 with the resignation of party leader Henk Krol, continued in 2014. On 28 May, Norbert Klein, the chair of the parliamentary group who had succeeded Krol in this function, expelled Martine Baay‐Timmermans, the other MP, because of a personal conflict.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,3,7,"The 50Plus party executive, however, supported Baay‐Timmermans.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,3,8,"Anticipating expulsion, Klein cancelled his membership of 50Plus.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,3,9,"In December, he presented his own party, the Vrijzinnige Partij (Free‐thinking Party). When Baay‐Timmermans fell ill and took sick leave in September 2014, Krol returned as MP to replace her temporarily, with the consent of the party executive.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,3,10,"After his resignation in October 2013, Krol was soon accepted in grace again by the leadership of 50Plus; in spring 2014, he was nominated as a candidate for the European elections at the bottom of the list, hoping that his popularity would enable him to attract votes.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,3,11,"On 31 December, Baay‐Timmermans resigned, making way for Krol to formally succeed her.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,4,12,"On 13 November, the PvdA parliamentary party expelled Tunuhan Kuzu and Selçuk Öztürk.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,4,13,"These two MPs with Turkish origins had refused to fully support the integration policies of the Minister of Social Affairs, their party colleague Lodewijk Asscher, who wanted to monitor Turkish organisations which supposedly hindered the integration of citizens with a Turkish background.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,4,14,Kuzu and Öztürk retained their seats in the lower house.,Netherlands 2014,2014
netherlands_2014,5,Parliament report,4,15,"As a result, the size of the coalition decreased from 79 to 77 seats (out of 150 seats) in the lower house.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,4,16,"The public debate about the role and function of the indirectly elected upper house or senate in the Dutch parliamentary system continued in 2014. At the request of the lower house (made in 2013), the Minister of the Interior and Kingdom Relations presented an international comparison of bicameral systems in September 2014. Disappointed by the fact that the report was technical and did not provide any views of the cabinet, the chair of the parliamentary group of the Liberal Party in the upper house advocated the establishment of a state commission that would review the functioning of Dutch parliamentary democracy.",Netherlands 2014,2014
netherlands_2014,5,Parliament report,4,17,Prime Minister Mark Rutte adopted this proposal.,Netherlands 2014,2014
netherlands_2014,5,Parliament report,4,18,The composition and tasks of the commission would be determined after consultation with the chairs of the parliamentary groups in both houses – which was not realised in 2014.,Netherlands 2014,2014
netherlands_2014,6,Lower house,1,1,"Because the cabinet had to rely on support from other parties to pass legislation through the upper house, it often negotiated with opposition parties in the lower house for support for its proposals (see Issues in national politics). In 2014, the cabinet continued its cooperation with D66, the CU and SGP – the so‐called ‘constructive opposition’ or ‘C3’.",Netherlands 2014,2014
netherlands_2014,6,Lower house,2,2,"In 2014 a number of MPs broke away, and some were expelled from their parliamentary parties in the lower house.",Netherlands 2014,2014
netherlands_2014,6,Lower house,2,3,"On 20 March, Roland van Vliet left the parliamentary group of the PVV. He disagreed with the statements made by party leader Geert Wilders, who after the municipal elections of March 2014 called for ‘fewer Moroccans’ in the Netherlands.",Netherlands 2014,2014
netherlands_2014,6,Lower house,2,4,"Van Vliet remained in parliament as an independent MP. Partly for the same reason, a day later his colleague Joram van Klaveren resigned.",Netherlands 2014,2014
netherlands_2014,6,Lower house,2,5,"On 15 April, Van Klaveren formed a parliamentary group with Louis Bontes, who had been expelled from the parliamentary group of the PVV in the autumn of 2013. On 28 May, the two founded the party VNL (VoorNederland/In Favour of the Netherlands) – a classic liberal party, which aimed for a radical reduction of the tax burden and the restoration of the sovereignty of the Netherlands.",Netherlands 2014,2014
netherlands_2014,6,Lower house,3,6,"The conflicts within the pensioners’ party 50Plus, which had become manifest in 2013 with the resignation of party leader Henk Krol, continued in 2014. On 28 May, Norbert Klein, the chair of the parliamentary group who had succeeded Krol in this function, expelled Martine Baay‐Timmermans, the other MP, because of a personal conflict.",Netherlands 2014,2014
netherlands_2014,6,Lower house,3,7,"The 50Plus party executive, however, supported Baay‐Timmermans.",Netherlands 2014,2014
netherlands_2014,6,Lower house,3,8,"Anticipating expulsion, Klein cancelled his membership of 50Plus.",Netherlands 2014,2014
netherlands_2014,6,Lower house,3,9,"In December, he presented his own party, the Vrijzinnige Partij (Free‐thinking Party). When Baay‐Timmermans fell ill and took sick leave in September 2014, Krol returned as MP to replace her temporarily, with the consent of the party executive.",Netherlands 2014,2014
netherlands_2014,6,Lower house,3,10,"After his resignation in October 2013, Krol was soon accepted in grace again by the leadership of 50Plus; in spring 2014, he was nominated as a candidate for the European elections at the bottom of the list, hoping that his popularity would enable him to attract votes.",Netherlands 2014,2014
netherlands_2014,6,Lower house,3,11,"On 31 December, Baay‐Timmermans resigned, making way for Krol to formally succeed her.",Netherlands 2014,2014
netherlands_2014,6,Lower house,4,12,"On 13 November, the PvdA parliamentary party expelled Tunuhan Kuzu and Selçuk Öztürk.",Netherlands 2014,2014
netherlands_2014,6,Lower house,4,13,"These two MPs with Turkish origins had refused to fully support the integration policies of the Minister of Social Affairs, their party colleague Lodewijk Asscher, who wanted to monitor Turkish organisations which supposedly hindered the integration of citizens with a Turkish background.",Netherlands 2014,2014
netherlands_2014,6,Lower house,4,14,Kuzu and Öztürk retained their seats in the lower house.,Netherlands 2014,2014
netherlands_2014,6,Lower house,4,15,"As a result, the size of the coalition decreased from 79 to 77 seats (out of 150 seats) in the lower house.",Netherlands 2014,2014
